0.525,0.6673173189163208,0.342634904384613,0
0.6,0.655137586593628,0.44646679162979125,0
0.375,0.8682438135147095,0.3867231607437134,1
0.5142857142857143,0.7951913475990295,0.3279545307159424,1
0.5399999999999999,0.5793701887130738,0.33829163312911986,0
0.5249999999999999,0.7005197882652283,0.3834267735481262,0
0.42499999999999993,0.6337518572807312,0.46723620891571044,0
0.36,0.726038932800293,0.5943765044212341,1
0.6799999999999999,0.6157572746276856,0.4196959614753723,0
0.6222222222222222,0.6625573515892029,0.5322363257408143,0
0.45714285714285713,0.7926563024520874,0.35282742977142334,1
0.44444444444444453,0.5846986055374146,0.42534695863723754,0
0.725,0.9107032418251038,0.736947774887085,1
0.5666666666666667,0.4718154549598694,0.2224448800086975,0
0.675,0.6386369943618775,0.4965823769569397,0
0.42000000000000015,0.6294273018836976,0.10824416875839232,0
0.5249999999999999,0.5990007996559144,0.28235633969306945,0
0.5333333333333333,0.6801426887512207,0.48486273288726806,0
0.6666666666666666,0.6450908660888672,0.4230031847953796,0
0.5111111111111112,0.6066899180412293,0.4842144727706909,0
0.74,0.7063863158226014,0.5094151377677918,0
0.475,0.6094205260276795,0.45924513339996337,0
0.36,0.5719072699546814,0.42141889333724974,0
0.6499999999999999,0.5295879125595093,0.4289582848548889,0
0.5111111111111111,0.5645604014396668,0.3985335111618042,0
0.6,0.607422935962677,0.39825676679611205,0
0.7999999999999999,0.6304432034492493,0.5344796061515809,0
0.4666666666666667,0.5101104855537415,0.41735767126083373,0
0.6888888888888888,0.8225193023681641,0.7536764740943909,1
0.6499999999999999,0.6660967946052552,0.4567586660385132,0
0.375,0.521725881099701,0.3688387155532837,0
0.525,0.5613110542297364,0.35692625045776366,0
0.44000000000000006,0.5439050674438477,0.4602926254272461,0
0.6444444444444445,0.7106364250183106,0.598564612865448,0
0.22499999999999998,0.7789909243583679,0.564532995223999,1
0.3111111111111111,0.5166831493377686,0.3728519558906555,0
0.36666666666666664,0.5267259955406189,0.3474867820739746,0
0.23333333333333336,0.6069924116134644,0.2540533125400543,0
0.5333333333333333,0.5670513987541199,0.42154650688171386,0
0.46666666666666673,0.592889952659607,0.4562047004699707,0
0.15,0.6007344722747803,0.4413471519947052,0
0.65,0.638408648967743,0.3818490386009216,0
0.42000000000000004,0.6521339297294617,0.47164093255996703,0
0.6000000000000001,0.6648316860198975,0.5251721024513245,0
0.4,0.6030821084976197,0.39432315826416015,0
0.5555555555555556,0.6063424825668335,0.5011820673942566,0
0.37500000000000006,0.6552513122558594,0.2824564754962921,0
0.2666666666666667,0.5566027045249939,0.45617382526397704,0
0.6285714285714287,0.829683780670166,0.6966221928596497,1
0.4,0.5056806087493897,0.44723849296569823,0
0.4818181818181818,0.8100422024726868,0.7127512097358704,1
0.32499999999999996,0.6771528601646424,0.5611422538757325,0
0.19999999999999998,0.5125054597854615,0.3206095576286316,0
0.41428571428571437,0.7682132720947266,0.6660779714584351,1
0.39999999999999997,0.6253870606422425,0.43171327114105223,0
0.47500000000000003,0.6093352317810059,0.41804497241973876,0
0.6571428571428571,0.724354910850525,0.5245172858238221,0
0.6,0.6752664923667908,0.5496860623359681,0
0.5777777777777778,0.6151050209999085,0.4305365562438965,0
0.26,0.6719686388969421,0.5812941193580627,1
0.3111111111111111,0.6419056534767151,0.5518969178199769,0
0.2800000000000001,0.525573480129242,0.3609023571014404,0
0.6,0.4508046984672546,0.3550710558891296,0
0.45000000000000007,0.6430530428886414,0.5397838830947876,0
0.32500000000000007,0.5240253686904908,0.3268145203590393,0
0.6363636363636362,0.6376783728599549,0.5358812689781189,0
0.6,0.5854112982749939,0.5510762810707093,0
0.4,0.6481134176254273,0.4888260245323181,0
0.4888888888888888,0.8947594165802002,0.6239520907402039,1
0.4,0.5275816798210144,0.3306534767150879,0
0.42857142857142866,0.6592792868614197,0.5226222276687622,1
0.7749999999999999,0.8982988595962524,0.7106820940971375,1
0.5,0.8456447124481201,0.7174840569496155,1
0.625,0.6138377070426941,0.48812179565429686,0
0.3600000000000001,0.6594518899917603,0.4263849139213562,0
0.43636363636363634,0.4783145785331726,0.27152615785598755,0
0.2545454545454545,0.5429126501083374,0.48663126230239867,0
0.4,0.612706470489502,0.5365446090698243,0
0.10000000000000002,0.7177137136459351,0.5401945114135742,1
0.6666666666666666,0.7043605327606202,0.5124391198158265,0
0.4666666666666667,0.5830008268356324,0.41764895915985106,0
0.4444444444444444,0.5919376492500306,0.4701543927192688,0
0.5333333333333333,0.8302776217460632,0.6502779722213745,1
0.290909090909091,0.6440940380096436,0.3355667471885681,0
0.7090909090909091,0.6656118512153626,0.5377350330352784,0
0.5,0.618030059337616,0.48014806509017943,0
0.42500000000000004,0.6209191083908081,0.25725892186164856,0
0.32499999999999996,0.746221661567688,0.5716441869735718,1
0.6222222222222222,0.7512958526611329,0.5281845211982727,0
0.5428571428571428,0.6109241127967835,0.4103426218032837,0
0.5,0.6850005269050599,0.5544634938240052,0
0.15,0.45445661544799804,0.24924530386924743,0
0.32,0.5017157077789307,0.19001709222793578,0
0.30000000000000004,0.6054593801498414,0.5202439904212952,0
0.4888888888888888,0.5798116803169251,0.3669111609458923,0
